province,make,model,model_year,condition,vehicles,price_p10,price_p25,price_median,price_p75,price_p90,price_mean,mileage_median,days_on_market_median
BC,Honda,CR-V,2023,Used,25,31020,33888,36901,41995,44594,37233,61523,36
BC,Honda,CR-V,2024,Used,70,34545,37017,39894,42993,43995,39793,44816,18
BC,Honda,CR-V,2025,Used,72,35549,37599,42766,45996,47902,42008,29379,22
BC,Honda,CR-V,2026,New,1420,45475,47155,50900,53300,54529,50067,22,42
BC,Honda,CR-V,2026,Used,89,44636,46000,48650,50050,53540,48220,5819,44
BC,Honda,Civic,2006,Used,21,4500,4900,5999,6990,7499,6226,203000,20
BC,Honda,Civic,2007,Used,26,4050,4900,6340,7800,8700,6419,199376,20
BC,Honda,Civic,2008,Used,18,4840,5600,6748,7500,9209,6766,222072,20
BC,Honda,Civic,2009,Used,11,6800,7240,8888,9550,11500,8720,175000,25
BC,Honda,Civic,2010,Used,21,6495,7300,8900,9900,10800,8617,169159,16
BC,Honda,Civic,2012,Used,31,7500,8402,9999,10998,13999,10391,174155,28
BC,Honda,Civic,2013,Used,27,8540,9894,12499,13996,15620,12071,160000,20
BC,Honda,Civic,2014,Used,25,8840,9500,11900,13000,15592,11951,148000,22
BC,Honda,Civic,2015,Used,37,9493,11998,14495,15900,16609,13897,152000,20
BC,Honda,Civic,2016,Used,50,13900,15862,17420,19995,21954,17797,127516,22
BC,Honda,Civic,2017,Used,51,13450,16550,17500,20272,23000,18758,120218,21
BC,Honda,Civic,2018,Used,56,13948,16999,19850,21221,23447,19369,122334,21
BC,Honda,Civic,2019,Used,43,16910,17995,19995,21947,24237,20757,99200,23
BC,Honda,Civic,2020,Used,56,18248,19962,22340,24849,26972,22515,82768,22
BC,Honda,Civic,2021,Used,35,19171,21995,24082,27437,28917,25245,61953,33
BC,Honda,Civic,2022,Used,75,22439,24899,26900,28775,29995,26779,62819,22
BC,Honda,Civic,2023,Used,27,22839,26493,27995,30994,33655,28164,59529,22
BC,Honda,Civic,2024,Used,34,22755,26894,29999,31998,34321,29259,50800,26
BC,Honda,Civic,2025,Used,70,28450,30995,32942,34972,38899,33088,21560,26
BC,Honda,Civic,2026,New,839,31950,34780,36723,40180,41227,37085,15,30
BC,Honda,Civic,2026,Used,31,30888,32398,35783,38042,40080,35514,3021,44
BC,Honda,HR-V,2016,Used,10,14680,17050,17992,19659,19989,17716,108850,20
BC,Honda,HR-V,2018,Used,10,15897,17088,18094,20898,22230,19366,93760,14
BC,Honda,HR-V,2019,Used,10,18578,18899,23452,25649,27194,22900,74668,36
BC,Honda,HR-V,2022,Used,11,22888,25346,26595,29998,30500,27074,51252,19
BC,Honda,HR-V,2023,Used,21,26301,27500,29595,31995,33495,29681,47120,34
BC,Honda,HR-V,2024,Used,29,28614,29900,31888,32999,33855,31428,33674,38
BC,Honda,HR-V,2025,Used,16,29997,30749,33296,33978,35300,32704,15237,28
BC,Honda,HR-V,2026,New,39,38000,38588,39904,41402,42456,40027,30,59
BC,Honda,HR-V,2026,Used,12,31282,35974,36914,37925,38619,36480,7748,37
BC,Honda,HR-V,2027,New,271,34480,38276,39605,41850,42798,39349,15,44
BC,Honda,Odyssey,2018,Used,19,25509,28490,29995,31492,32989,29681,98537,30
BC,Honda,Odyssey,2019,Used,26,27997,29807,33194,35999,39395,33034,99290,16
BC,Honda,Odyssey,2022,Used,12,34029,37074,40508,42427,43790,38907,80022,42
BC,Honda,Odyssey,2026,New,54,56520,58055,62570,63820,64408,61367,22,53
BC,Honda,Passport,2026,New,38,59778,63115,63991,64522,65961,63695,25,16
BC,Honda,Pilot,2017,Used,10,15520,20081,23948,27246,30920,22620,135344,35
BC,Honda,Pilot,2021,Used,10,29662,33659,36746,39350,40780,36323,88632,22
BC,Honda,Pilot,2025,Used,18,55596,56196,57889,59971,61070,58298,19039,41
BC,Honda,Pilot,2026,New,128,64095,65690,67650,69050,69302,66916,20,39
BC,Honda,Pilot,2026,Used,11,63526,65381,67839,68875,70392,67324,5600,44
BC,Honda,Ridgeline,2022,Used,10,41876,41995,42700,43845,44914,42948,59148,30
BC,Honda,Ridgeline,2026,New,65,58590,59240,61090,61640,62732,60515,15,39
BC,Hyundai,Accent,2017,Used,12,4186,7325,8400,11850,12986,8753,129404,17
BC,Hyundai,Elantra,2012,Used,11,4900,4950,5990,6875,8998,6582,163884,20
BC,Hyundai,Elantra,2013,Used,30,5500,5900,6948,8971,10995,7714,148268,20
BC,Hyundai,Elantra,2014,Used,17,5900,6900,8490,8999,11017,8179,142000,20
BC,Hyundai,Elantra,2015,Used,20,5890,6374,9199,11691,13908,9432,132526,21
BC,Hyundai,Elantra,2016,Used,14,7292,8769,10996,12779,13970,10910,125788,29
BC,Hyundai,Elantra,2017,Used,36,8100,9866,10600,12980,14700,11241,141330,21
BC,Hyundai,Elantra,2018,Used,31,9800,10342,12800,14249,15679,12341,131447,21
BC,Hyundai,Elantra,2019,Used,20,10670,12718,13999,14995,15999,13684,114882,23
BC,Hyundai,Elantra,2020,Used,29,11780,14500,15900,17500,18989,16153,105197,27
BC,Hyundai,Elantra,2021,Used,25,16280,16945,18900,19995,22499,19054,90942,37
BC,Hyundai,Elantra,2022,Used,38,16745,18826,21390,22900,24888,20911,81005,30
BC,Hyundai,Elantra,2023,Used,46,18494,19924,22573,24993,28442,22566,72750,37
BC,Hyundai,Elantra,2024,Used,36,22188,22878,24844,27528,28896,25419,40598,38
BC,Hyundai,Elantra,2025,New,14,23995,25220,28336,33018,38974,30131,14,56
BC,Hyundai,Elantra,2025,Used,77,23465,24695,25895,27995,32355,27212,21975,38
BC,Hyundai,Elantra,2026,New,497,26305,27817,29849,33499,34780,30930,16,55
BC,Hyundai,Elantra,2026,Used,31,25549,26122,27549,29796,34599,29280,1436,59
BC,Hyundai,IONIQ,2026,New,18,75779,79512,84174,84349,85304,80443,18,62
BC,Hyundai,IONIQ 5,2026,New,37,54499,55249,60149,61698,65999,59388,23,55
BC,Hyundai,IONIQ 5,2026,Used,10,58409,58821,60072,63560,67161,61269,1805,54
BC,Hyundai,IONIQ 9,2026,New,68,78799,79349,82899,84174,84734,80812,32,55
BC,Hyundai,IONIQ 9,2026,Used,11,75600,77124,78999,79949,84099,79149,8638,54
BC,Hyundai,Kona,2018,Used,20,13177,14746,16702,17701,18733,16262,100040,31
BC,Hyundai,Kona,2019,Used,12,13999,14673,16693,18496,20894,16854,91186,26
BC,Hyundai,Kona,2020,Used,33,15052,17500,18888,20900,22355,19108,102998,29
BC,Hyundai,Kona,2021,Used,18,16935,17678,21996,22922,23506,20735,94703,33
BC,Hyundai,Kona,2022,Used,27,18995,20772,21991,24394,27702,22841,69833,25
BC,Hyundai,Kona,2023,Used,22,20074,21544,24150,27274,28867,24234,49389,43
BC,Hyundai,Kona,2024,Used,32,24119,25734,26688,27995,29439,27050,41440,53
BC,Hyundai,Kona,2025,New,10,33856,35776,38635,40822,45195,38809,38,59
BC,Hyundai,Kona,2025,Used,67,26990,28493,29003,31109,33886,30522,34100,51
BC,Hyundai,Kona,2026,New,355,31848,33649,36299,39549,42479,36927,20,57
BC,Hyundai,Kona,2026,Used,16,31140,32900,34003,37510,40654,35868,6573,55
BC,Hyundai,Kona,2027,New,70,30925,32099,36824,42099,42549,36321,15,12
BC,Hyundai,Kona Electric,2023,Used,11,25990,26628,28988,31848,33488,29300,47347,24
BC,Hyundai,Kona Electric,2026,New,192,43609,45986,48299,49648,51649,47678,14,25
BC,Hyundai,Palisade,2020,Used,16,21992,24865,27892,29982,31747,27310,124274,29
BC,Hyundai,Palisade,2021,Used,10,26741,28220,29923,30922,33174,29617,116187,24
BC,Hyundai,Palisade,2022,Used,12,29026,30676,33992,39040,44269,35250,79052,24
BC,Hyundai,Palisade,2024,Used,15,43671,46672,47999,49399,50762,47661,39660,36
BC,Hyundai,Palisade,2025,Used,10,44787,47990,49998,54508,57104,50837,28778,49
BC,Hyundai,Palisade,2026,New,348,62804,64849,65249,66017,68449,65187,17,40
BC,Hyundai,Palisade,2026,Used,26,56606,59630,62078,64849,65498,61582,8028,52
BC,Hyundai,Palisade,2027,New,16,63383,67462,69549,70625,71274,68222,14,5
BC,Hyundai,Santa,2026,New,26,51174,56071,59474,59649,59649,57033,15,62
BC,Hyundai,Santa Cruz,2024,Used,20,33967,35655,38592,39891,41310,37698,47635,46
BC,Hyundai,Santa Cruz,2025,Used,13,32113,36991,39371,39825,39977,37922,31228,23
BC,Hyundai,Santa Fe,2013,Used,27,6588,7944,8800,10862,11999,9307,174000,36
BC,Hyundai,Santa Fe,2014,Used,14,8635,9975,11698,12470,12969,11497,132234,37
BC,Hyundai,Santa Fe,2015,Used,12,10260,10498,11495,14667,16965,12723,126686,38
BC,Hyundai,Santa Fe,2016,Used,27,10879,11993,14390,15552,16354,13649,126500,24
BC,Hyundai,Santa Fe,2017,Used,37,11995,12995,14498,16990,17940,15043,127000,34
BC,Hyundai,Santa Fe,2018,Used,36,11749,14297,15440,18529,19958,16016,124792,33
BC,Hyundai,Santa Fe,2019,Used,37,15295,16999,18998,20298,21992,18996,131344,38
BC,Hyundai,Santa Fe,2020,Used,27,16960,19886,21647,24602,25753,21784,94198,34
BC,Hyundai,Santa Fe,2021,Used,14,21551,21990,23888,26362,28295,24369,101965,46
BC,Hyundai,Santa Fe,2022,Used,18,21693,24216,27309,30643,31338,27020,83936,29
BC,Hyundai,Santa Fe,2023,Used,24,28265,29791,31492,34241,35632,31805,47474,45
BC,Hyundai,Santa Fe,2024,Used,21,36166,40904,41999,44555,45704,41612,32465,47
BC,Hyundai,Santa Fe,2025,Used,27,41402,43808,45498,47656,51059,45979,19979,53
BC,Hyundai,Santa Fe,2026,New,283,46798,50199,55649,59549,60148,54184,17,50
BC,Hyundai,Santa Fe,2026,Used,17,44194,45399,49138,56099,58208,50351,8949,52
BC,Hyundai,Santa Fe XL,2017,Used,12,8720,9349,11350,14470,14847,11719,159812,38
BC,Hyundai,Sonata,2013,Used,14,6618,7600,8389,8968,11329,8704,118652,26
BC,Hyundai,Sonata,2015,Used,21,7499,7999,11888,13900,15904,11417,137535,20
BC,Hyundai,Sonata,2016,Used,19,8995,9648,11485,12672,13199,11271,160000,20
BC,Hyundai,Sonata,2017,Used,13,9098,11500,11999,14995,17982,13440,125000,37
BC,Hyundai,Sonata,2018,Used,16,10444,11499,12490,14124,17450,13297,141000,38
BC,Hyundai,Sonata,2019,Used,13,13388,14997,16999,18995,19883,17106,84305,38
BC,Hyundai,Sonata,2021,Used,11,14999,16750,20888,22701,24740,19747,96251,33
BC,Hyundai,Sonata,2026,New,73,38374,38449,38749,39549,40662,39250,20,55
BC,Hyundai,Tucson,2016,Used,27,8955,10499,13988,16188,17395,13386,138805,24
BC,Hyundai,Tucson,2017,Used,49,10994,12904,14990,16998,17991,14920,118000,29
BC,Hyundai,Tucson,2018,Used,31,13995,14989,16704,17918,18804,16469,120602,30
BC,Hyundai,Tucson,2019,Used,18,14903,15220,17986,19567,20266,17681,105389,36
BC,Hyundai,Tucson,2020,Used,25,17926,18888,19998,21995,23493,20359,88804,33
BC,Hyundai,Tucson,2021,Used,22,20904,21596,22995,24998,25908,23217,78239,39
BC,Hyundai,Tucson,2022,Used,30,20814,22926,24792,26988,29909,25275,78708,31
BC,Hyundai,Tucson,2023,Used,34,25359,26610,29654,31996,33836,29770,46000,32
BC,Hyundai,Tucson,2024,Used,23,25316,28201,31501,34637,38642,31570,44098,22
BC,Hyundai,Tucson,2025,Used,60,29890,32866,35988,40112,44094,36469,19597,50
BC,Hyundai,Tucson,2026,New,866,37949,41499,46217,50124,50747,45343,20,55
BC,Hyundai,Tucson,2026,Used,65,35775,37140,40548,41998,48157,40643,3201,58
BC,Hyundai,Venue,2021,Used,12,15158,15421,16660,17756,17986,16667,88856,45
BC,Hyundai,Venue,2022,Used,14,16995,17895,19140,20475,32168,21244,67752,54
BC,Hyundai,Venue,2023,Used,14,18550,18925,19942,21613,23309,20473,66230,22
BC,Hyundai,Venue,2024,Used,17,19892,19995,21997,23999,24652,22058,39607,29
BC,Hyundai,Venue,2025,Used,31,21495,22587,23888,24304,25888,23376,33562,38
BC,Hyundai,Venue,2026,New,121,24649,25667,26749,28867,29249,27036,16,43
BC,Hyundai,Venue,2026,Used,13,22898,24904,25998,27241,27495,25692,3061,59
BC,Infiniti,QX50,2019,Used,11,19999,20792,21300,22749,25900,22616,97849,42
BC,Infiniti,QX60,2014,Used,11,4999,9175,11800,13995,14995,11039,157788,21
BC,Infiniti,QX60,2025,Used,13,39753,42588,44999,48888,57042,46508,49664,56
BC,Infiniti,QX60,2026,New,15,70290,72015,73965,74520,74745,73400,10,58
BC,Infiniti,QX60,2026,Used,13,69359,73290,73290,81290,81290,74821,51,26
BC,Infiniti,QX60,2027,New,25,71692,74290,75295,82670,82965,77579,10,53
BC,Infiniti,QX65,2027,New,45,73290,73515,74295,80040,81045,76164,12,43
BC,Infiniti,QX80,2026,New,19,110340,112342,122790,123345,125594,120202,29,58
BC,Infiniti,QX80,2027,New,11,110590,110965,123595,133058,133595,122422,15,52
BC,Jaguar,F-PACE,2026,New,11,73934,74559,75559,86942,93204,80651,50,55
BC,Jeep,Cherokee,2014,Used,12,9044,9798,10840,11571,12678,10792,148035,38
BC,Jeep,Cherokee,2015,Used,24,7582,9718,10938,14120,14999,11258,155330,32
BC,Jeep,Cherokee,2016,Used,21,11800,12990,15000,16995,16998,14829,108000,37
BC,Jeep,Cherokee,2017,Used,15,12159,13415,15999,19443,21789,16851,108640,36
BC,Jeep,Cherokee,2018,Used,13,14940,15995,17900,21988,23971,18800,120201,26
BC,Jeep,Cherokee,2019,Used,40,14770,16800,19884,21996,22988,19543,95941,37
BC,Jeep,Cherokee,2020,Used,12,19294,21980,22824,23989,26960,23179,98594,33
BC,Jeep,Cherokee,2021,Used,15,18815,21550,23888,25951,28596,23671,80903,29
BC,Jeep,Cherokee,2022,Used,17,24772,26800,27995,30999,35270,29053,47674,51
BC,Jeep,Cherokee,2023,Used,10,27919,29191,30906,32923,36394,31877,30129,51
BC,Jeep,Cherokee,2026,New,611,44688,47563,48180,55935,58985,50806,15,55
BC,Jeep,Cherokee,2026,Used,29,45472,47390,48180,52885,54399,49967,2462,55
BC,Jeep,Compass,2018,Used,24,14290,15100,17874,19154,22298,17823,95189,32
BC,Jeep,Compass,2019,Used,25,15099,16995,18998,19999,20960,18605,97755,41
BC,Jeep,Compass,2020,Used,10,14707,15246,18642,21848,22904,18545,93008,37
BC,Jeep,Compass,2021,Used,16,18732,20904,22943,23990,25953,22992,77460,55
BC,Jeep,Compass,2022,Used,15,22196,23404,24994,26844,27425,24863,81000,52
BC,Jeep,Compass,2024,Used,40,23940,25972,27902,30739,36899,28771,30522,50
BC,Jeep,Compass,2025,New,11,29990,32770,35690,39012,47830,37236,18,55
BC,Jeep,Compass,2025,Used,57,27649,28795,30777,33995,39092,31963,11332,58
BC,Jeep,Compass,2026,New,515,34990,36995,42085,45035,47145,41446,18,59
BC,Jeep,Compass,2026,Used,58,29458,31808,35852,39664,45666,36477,1919,62
BC,Jeep,Gladiator,2020,Used,16,32489,34692,38442,41988,44446,38406,86226,45
BC,Jeep,Gladiator,2021,Used,12,35359,38898,42542,44621,49470,42203,72582,36
BC,Jeep,Gladiator,2023,Used,23,40040,42427,45499,50418,56974,47288,55348,25
BC,Jeep,Gladiator,2026,New,144,53323,55480,59500,66954,77594,61715,17,58
BC,Jeep,Grand Cherokee,2011,Used,10,4988,7925,8999,12414,13044,9412,206892,38
BC,Jeep,Grand Cherokee,2014,Used,11,9995,10954,11999,15389,22995,15315,172353,13
BC,Jeep,Grand Cherokee,2015,Used,10,9049,12099,13347,13869,19295,13141,179586,22
BC,Jeep,Grand Cherokee,2017,Used,18,16722,18621,21435,24494,28495,21898,137286,32
BC,Jeep,Grand Cherokee,2018,Used,17,17396,19888,19999,24999,27590,22844,143250,24
BC,Jeep,Grand Cherokee,2019,Used,19,21899,22928,25888,27448,29096,27302,114947,36
BC,Jeep,Grand Cherokee,2020,Used,17,22997,27560,29999,35900,37490,32062,86506,26
BC,Jeep,Grand Cherokee,2021,Used,23,27654,27996,31765,34648,36796,31966,84000,38
BC,Jeep,Grand Cherokee,2022,Used,21,30995,35304,40138,46238,47999,40700,63538,53
BC,Jeep,Grand Cherokee,2023,Used,63,34690,39255,46369,52000,56518,46208,39146,55
BC,Jeep,Grand Cherokee,2024,Used,64,38664,40849,41995,43996,53659,43850,57375,42
BC,Jeep,Grand Cherokee,2025,New,24,52020,53772,55804,59463,61832,57119,19,62
BC,Jeep,Grand Cherokee,2025,Used,45,47986,51888,54888,58605,58955,54584,1150,55
BC,Jeep,Grand Cherokee,2026,New,192,62169,65180,68475,73675,78425,70357,15,55
BC,Jeep,Grand Cherokee L,2022,Used,10,32998,34321,41446,46968,51747,41446,77920,40
BC,Jeep,Grand Cherokee L,2024,Used,21,39904,41980,43895,53990,59995,47180,60018,52
BC,Jeep,Grand Cherokee L,2025,Used,12,49064,54859,63824,68495,71709,61844,7595,56
BC,Jeep,Grand Cherokee L,2026,New,60,67970,69505,71935,73985,79270,72616,17,55
BC,Jeep,Grand Wagoneer,2026,New,26,94268,95060,100090,107280,124445,104937,16,55
BC,Jeep,Grand Wagoneer L,2026,New,13,102310,107685,110975,119585,135169,110599,16,39
BC,Jeep,Wagoneer,2024,Used,21,48707,51895,53888,59990,66995,54871,23206,59
BC,Jeep,Wrangler,2016,Used,13,16632,19888,20890,25000,29310,21092,127101,24
BC,Jeep,Wrangler,2017,Used,18,22968,24922,26929,27993,28990,26054,102670,18
BC,Jeep,Wrangler,2018,Used,45,20395,24904,27904,30904,32242,27854,107467,24
BC,Jeep,Wrangler,2019,Used,28,26522,28545,30192,34754,37200,32348,102114,36
BC,Jeep,Wrangler,2020,Used,26,28244,30194,34547,37809,44302,34882,91984,33
BC,Jeep,Wrangler,2021,Used,64,30389,34990,37498,41113,44232,37576,81488,32
BC,Jeep,Wrangler,2022,Used,35,32754,35799,38888,41888,46938,39220,67885,33
BC,Jeep,Wrangler,2023,Used,72,36489,39590,42922,44991,49875,42831,51684,29
BC,Jeep,Wrangler,2024,Used,75,38830,44398,48988,57994,67325,52735,25499,52
BC,Jeep,Wrangler,2025,New,19,59085,59942,66853,69919,70397,66180,50,62
BC,Jeep,Wrangler,2025,Used,43,49150,53464,57998,66937,72953,60338,3907,54
BC,Jeep,Wrangler,2026,New,529,47080,58350,65175,75250,84781,66585,15,55
BC,Jeep,Wrangler,2026,Used,33,50552,56995,59907,69995,76287,62631,11102,53
BC,Kia,Carnival,2024,Used,10,34889,37108,41496,42997,44284,40400,41387,14
BC,Kia,Carnival,2026,New,120,47974,49070,53095,57218,59382,53136,20,59
BC,Kia,Carnival,2027,New,81,46168,49668,52632,56730,58730,53145,21,18
BC,Kia,EV4,2026,New,44,47239,50995,53096,54530,55420,52031,22,59
BC,Kia,EV4,2026,Used,10,43630,47132,51920,54472,55424,50346,7150,60
BC,Kia,EV5,2027,New,20,50030,50404,52530,55705,61498,53738,25,8
BC,Kia,EV9,2026,New,75,66316,73030,80648,82030,86267,77827,22,39
BC,Kia,EV9,2026,Used,10,58629,58888,65442,81421,86586,70143,3464,51
BC,Kia,Forte,2014,Used,19,5860,6098,6990,9195,10398,7813,160000,20
BC,Kia,Forte,2018,Used,25,8860,9900,10900,12995,14599,11551,119361,21
BC,Kia,Forte,2019,Used,15,12595,13745,15204,16994,17496,15272,98980,38
BC,Kia,Forte,2020,Used,12,13995,14746,16888,17598,18440,16213,94468,9
BC,Kia,Forte,2021,Used,22,12179,15088,17374,18730,19813,16687,99650,36
BC,Kia,Forte,2022,Used,10,18245,19003,19898,20730,21099,19662,59072,16
BC,Kia,Forte,2023,Used,35,18893,18995,19904,20986,23132,20277,61782,36
BC,Kia,Forte,2024,Used,25,19932,20904,21999,23888,25552,22516,43855,37
BC,Kia,K4,2025,New,13,28755,30195,31582,32558,36415,31840,26,60
BC,Kia,K4,2025,Used,49,23204,23998,25500,27000,29214,26203,23906,38
BC,Kia,K4,2026,New,179,27073,29503,31380,34675,37845,32165,21,55
BC,Kia,Niro,2026,New,150,34114,41930,50945,50980,55945,47152,13,59
BC,Kia,Niro,2026,Used,18,34463,37548,38614,41198,41198,38464,50,60
BC,Kia,Niro EV,2026,New,394,39888,40095,48212,49017,50980,46218,16,55
BC,Kia,Niro EV,2026,Used,103,37095,40095,40095,40095,43595,40383,25,60
BC,Kia,Optima,2012,Used,11,6500,6699,6900,7945,8990,7612,178000,21
BC,Kia,Optima,2014,Used,13,7172,8500,8900,9995,11585,9327,141450,20
BC,Kia,Optima,2016,Used,13,9629,11879,12980,13800,13956,12423,116500,21
BC,Kia,Optima,2018,Used,11,9888,10250,12888,15174,15888,12755,142286,36
BC,Kia,Rio,2013,Used,10,5500,5896,6244,6480,6949,6259,167323,24
BC,Kia,Rio,2014,Used,15,5200,6247,6900,8489,8997,7309,122819,21
BC,Kia,Seltos,2021,Used,44,15988,17827,20284,22926,24975,20636,91022,36
BC,Kia,Seltos,2022,Used,18,19466,20986,22443,25128,25649,22475,67350,28
BC,Kia,Seltos,2023,Used,20,21854,23302,24986,25995,26705,24542,52970,36
BC,Kia,Seltos,2024,Used,51,21698,23448,25325,27494,31095,25862,47457,46
BC,Kia,Seltos,2025,Used,40,25999,27094,29064,32066,35520,29985,33905,38
BC,Kia,Seltos,2026,New,92,31031,35058,38578,40105,42530,37534,20,59
BC,Kia,Seltos,2026,Used,37,25271,26411,31200,33904,38578,31422,9460,53
BC,Kia,Seltos,2027,New,234,30980,31818,32980,35980,39280,34337,22,22
BC,Kia,Sorento,2015,Used,16,7150,8732,9918,13348,14995,10968,156717,21
BC,Kia,Sorento,2016,Used,29,7996,9880,11800,14988,17039,12411,143000,37
BC,Kia,Sorento,2017,Used,17,9508,11800,13299,14985,18770,14233,126768,21
BC,Kia,Sorento,2018,Used,13,13071,14999,15995,17999,19740,16005,120432,25
BC,Kia,Sorento,2019,Used,30,13799,14070,15899,17942,20009,16213,117170,24
BC,Kia,Sorento,2020,Used,20,15893,16922,20494,23688,25084,20688,99780,34
BC,Kia,Sorento,2021,Used,11,21988,22491,28900,31946,32888,27388,88241,42
BC,Kia,Sorento,2024,Used,13,33220,37888,39105,43368,43866,39311,46453,54
BC,Kia,Sorento,2025,Used,38,33995,35690,41222,46748,53995,41939,17546,47
BC,Kia,Sorento,2026,New,204,46184,48530,50912,58445,59418,52592,22,54
BC,Kia,Sorento,2026,Used,15,47735,50446,58480,62496,63267,57045,5634,60
BC,Kia,Soul,2014,Used,12,7091,8667,9450,9992,11713,9296,130078,37
BC,Kia,Soul,2015,Used,11,7990,8494,9500,9800,10800,9315,113900,37
BC,Kia,Soul,2016,Used,17,8418,8900,9663,9989,11497,10431,120000,32
BC,Kia,Soul,2018,Used,11,8995,10150,10990,13192,16995,12117,108600,22
BC,Kia,Soul,2019,Used,13,10359,12986,14990,16995,20122,15216,123980,38
BC,Kia,Soul,2020,Used,21,11499,14800,16888,18904,19995,16444,92220,33
BC,Kia,Soul,2022,Used,21,17889,20611,21411,21977,23411,20939,80050,24
BC,Kia,Soul,2023,Used,11,19987,22516,24298,25154,26886,23791,64304,24
BC,Kia,Sportage,2015,Used,10,7979,9245,10860,11864,12070,10477,171142,38
BC,Kia,Sportage,2017,Used,27,8740,9997,13999,15952,17642,13679,136655,36
BC,Kia,Sportage,2018,Used,21,9000,12888,14785,15880,17888,14650,140588,38
BC,Kia,Sportage,2020,Used,27,14531,16544,17888,19997,24349,18718,104790,36
BC,Kia,Sportage,2023,Used,46,22998,25247,27996,30393,32758,28269,64884,32
BC,Kia,Sportage,2024,Used,28,27048,28575,29997,31573,35248,31054,37184,34
BC,Kia,Sportage,2025,Used,26,23034,29748,35599,38833,39991,34344,29018,52
BC,Kia,Sportage,2026,New,749,36795,40730,43948,46930,48230,43302,17,59
BC,Kia,Sportage,2026,Used,52,34108,35790,39722,42965,45288,39874,8242,54
BC,Kia,Sportage,2027,New,186,44180,45217,47805,50680,51467,48070,16,29
BC,Kia,Telluride,2023,Used,17,41342,42997,43999,49500,49999,45569,54145,54
BC,Kia,Telluride,2024,Used,14,48648,48998,50450,51998,52963,50163,33841,24
BC,Land Rover,Defender,2023,Used,15,57688,63032,67488,73500,75418,67670,50894,19
BC,Land Rover,Defender,2024,Used,13,65794,69998,73550,83995,95625,79167,25000,42
BC,Land Rover,Defender,2025,Used,35,71282,79443,83995,95444,115872,89425,8503,52
BC,Land Rover,Defender,2026,New,125,91160,94469,105075,112830,129328,106758,50,42
BC,Land Rover,Defender,2026,Used,20,86179,90220,92144,100203,120099,97125,2500,42
BC,Land Rover,Discovery,2025,Used,10,70818,75848,76932,84874,87593,78955,8944,56
BC,Land Rover,Discovery Sport,2016,Used,10,11890,12848,13689,15746,17098,14302,134602,35
BC,Land Rover,Range Rover,2017,Used,11,29995,36445,38800,43698,53789,42047,92379,24
